publish_date,headline_text,sentiment_label,sentiment_score
2012-02-03,mackay isaac whitsunday investment surges,Neutral,0.6179124116897583
2012-02-03,new supermarkets planned for dickson,Neutral,0.9999899864196777
2012-02-03,supermarket discounts wont make people buy more,Negative,0.9926909804344177
2012-02-04,abc business news and market analysis,Neutral,0.999881386756897
2012-02-06,abc business news and market analysis,Neutral,0.999881386756897
2012-02-06,australian share market opens higher,Positive,0.9999991655349731
2012-02-06,business news wrap,Neutral,0.9997554421424866
2012-02-06,cheaper prices wont lead to bigger market for,Negative,0.470090389251709
2012-02-06,gunns in trading halt,Neutral,0.9986384510993958
2012-02-06,market news wrap,Neutral,0.9999680519104004
2012-02-06,markets confident despite uncertainy in europe,Positive,0.9999954700469971
2012-02-06,the business view of fair work,Neutral,0.9998313188552856
2012-02-06,the experts prediction the share market,Neutral,0.9998897314071655
2012-02-06,war on discounted supermarket milk heats up,Negative,0.9939408302307129
2012-02-07,abc business news and market analysis,Neutral,0.999881386756897
2012-02-07,australian share market closes higher,Positive,0.9999954700469971
2012-02-07,australian share market open,Neutral,0.9999973773956299
2012-02-07,farmer groups warn of new carbon trading,Neutral,0.9885707497596741
2012-02-07,more marketing needed of citrus,Neutral,0.9964775443077087
2012-02-07,rba decision shows confidence in economy,Positive,0.9964874982833862
2012-02-07,swan claims economy is strong,Positive,1.0
2012-02-07,the finance quarter,Neutral,0.9996193647384644
2012-02-07,world markets close lower,Negative,0.9821993112564087
2012-02-08,abc business news and market analysis,Neutral,0.999881386756897
2012-02-08,australian share market closes higher,Positive,0.9999954700469971
2012-02-08,australian share market open,Neutral,0.9999973773956299
2012-02-08,berg farmers feeling the squeeze of marketplace realities,Negative,0.9574616551399231
2012-02-08,borrowing costs a sore point for small business,Positive,0.9279206991195679
2012-02-08,business news wrap,Neutral,0.9997554421424866
2012-02-08,gillard raises stakes in economy debate,Neutral,0.8460535407066345
2012-02-08,market news wrap,Neutral,0.9999680519104004
2012-02-08,newcastle businesses to fund memorial walk,Neutral,0.9999057054519653
2012-02-08,swan vs hockey on economy,Neutral,0.9993439316749573
2012-02-08,world share markets close mixed,Neutral,0.9998069405555725
2012-02-09,abc business news and market analysis,Neutral,0.999881386756897
2012-02-09,ai for crocs a snappy investment,Neutral,0.9996629953384399
2012-02-09,art market hits new record,Positive,0.9999171495437622
2012-02-09,australian share market dips lower,Negative,0.999187171459198
2012-02-09,australian share market eases,Positive,0.9891152381896973
2012-02-09,businesses face closure after mitchell floods,Neutral,0.9766139388084412
2012-02-09,business news wrap,Neutral,0.9997554421424866
2012-02-09,filipino market opens up for aussie table grapes,Neutral,0.9999992847442627
2012-02-09,mushroom marketing campaign success,Positive,0.9997531771659851
2012-02-09,strong prawn prices despite no export market,Positive,1.0
2012-02-10,abc business news and market analysis,Neutral,0.999881386756897
2012-02-10,australian share market closes lower,Negative,0.7405000329017639
2012-02-10,australian share market open,Neutral,0.9999973773956299
2012-02-10,bank of england to pump 50 billion pounds into economy,Neutral,0.9999237060546875
2012-02-10,greece agrees to finance cuts,Neutral,0.9993929862976074
2012-02-10,hunter economy slowing,Negative,0.999990701675415
2012-02-10,interview syrian businessman,Neutral,0.9979206919670105
2012-02-10,wagga business chamber says big risk in douglas loan,Negative,0.9993901252746582
2012-02-11,abc business news and market analysis,Neutral,0.999881386756897
2012-02-11,rutherford business set for major expansion,Positive,0.9855896830558777
2012-02-11,tas woodchip market woes,Negative,0.9908660054206848
2012-02-13,abc business news and market analysis,Neutral,0.999881386756897
2012-02-13,australian share market open,Neutral,0.9999973773956299
2012-02-13,market ends higher on greek austerity deal,Positive,0.999919056892395
2012-02-13,whisky business booming in tasmania,Neutral,0.7505645155906677
2012-02-14,abc business news and market analysis,Neutral,0.999881386756897
2012-02-14,australian share market closes lower,Negative,0.7405000329017639
2012-02-14,australian share market opens lower,Negative,0.9875875115394592
2012-02-14,business brief,Neutral,0.9114131927490234
2012-02-14,business confidence rises in january,Positive,0.9999806880950928
2012-02-14,business optimistic about future premier,Positive,1.0
2012-02-14,concerns about the quality of seed on the market,Negative,0.9999990463256836
2012-02-14,greg leahy suncorp banks head of agribusiness,Neutral,0.9998799562454224
2012-02-14,market news wrap,Neutral,0.9999680519104004
2012-02-14,market wrap,Neutral,0.9994955062866211
2012-02-14,penalty rates public holidays trading,Neutral,0.9987112283706665
2012-02-14,twt cameron breaks ranks on 'new economy',Neutral,0.9999967813491821
2012-02-14,world market news wrap,Neutral,0.9999552965164185
2012-02-15,abc business news and market analysis,Neutral,0.999881386756897
2012-02-15,alice business woes opposition claims,Negative,0.8183218836784363
2012-02-15,australian share market ticks higher,Positive,0.999657392501831
2012-02-15,australian share market wavers,Neutral,0.9994810223579407
2012-02-15,business brief,Neutral,0.9114131927490234
2012-02-15,haigh cruising economy beware of the storm ahead,Neutral,0.6226405501365662
2012-02-15,market wrap,Neutral,0.9994955062866211
2012-02-16,abc business news and market analysis,Neutral,0.999881386756897
2012-02-16,business improvement package planned for queensland,Positive,0.9536062479019165
2012-02-16,business news wrap,Neutral,0.9997554421424866
2012-02-16,market news wrap,Neutral,0.9999680519104004
2012-02-16,reserve bank on dollar and economy,Neutral,0.9999301433563232
2012-02-16,share market closes lower,Negative,0.6117130517959595
2012-02-16,the premier to face a furious business community,Positive,0.8096392154693604
2012-02-16,world markets close,Neutral,0.9999510049819946
2012-02-17,abc business news and market analysis,Neutral,0.999881386756897
2012-02-17,afgc repeats call for supermarket ombudsman,Neutral,0.9999816417694092
2012-02-17,anz quarterly trading update,Neutral,0.99378901720047
2012-02-17,australian share market open,Neutral,0.9999973773956299
2012-02-17,is there a market for gm wheat grown in australia,Neutral,0.9996015429496765
2012-02-17,lincoln race secret mens business scarlett runner,Neutral,0.9994660019874573
2012-02-18,abc business news and market analysis,Neutral,0.999881386756897
2012-02-20,abc business news and market analysis,Neutral,0.999881386756897
2012-02-20,big business denies meeting with rudd,Neutral,0.9997363686561584
2012-02-20,big debts mean foreign investment wont stop,Neutral,0.6134454011917114
2012-02-20,business editor peter ryan with accis peter,Neutral,0.9997417330741882
2012-02-20,business group rejects union bullying claims,Neutral,0.9862385988235474
2012-02-20,foreign investment in nz agriculture wont stop,Neutral,0.9445205330848694
2012-02-20,market news wrap,Neutral,0.9999680519104004
2012-02-20,scarlet runner secret mens business,Neutral,0.9993578791618347
2012-02-20,share market closes higher,Positive,0.9999934434890747
2012-02-20,share market opens higher,Positive,0.9999990463256836
2012-02-21,abc business news and market analysis,Neutral,0.999881386756897
2012-02-21,competition watchdog to crack down on supermarkets,Negative,0.9995255470275879
2012-02-21,european markets close higher,Positive,0.9094290137290955
2012-02-21,greek bailout fails to excite local market,Negative,0.9994404911994934
2012-02-21,market news wrap,Neutral,0.9999680519104004
2012-02-21,share market in positive territory,Positive,0.9999994039535522
2012-02-21,sunday trading to be allowed,Neutral,0.9998351335525513
2012-02-21,the finance quarter,Neutral,0.9996193647384644
2012-02-21,wa property market picking up,Positive,0.9276973009109497
2012-02-22,abc business news and market analysis,Neutral,0.999881386756897
2012-02-22,australian share market closes flat,Neutral,0.9993133544921875
2012-02-22,bulky goods businesses face big problems,Negative,0.999987006187439
2012-02-22,business news brief,Positive,0.7602757811546326
2012-02-22,finance ministers agree to a greek bailout,Neutral,0.9712018966674805
2012-02-22,forum delivers digital economy road map,Neutral,0.9922766089439392
2012-02-22,market wrap,Neutral,0.9994955062866211
2012-02-22,oyster market rise,Neutral,0.8407374024391174
2012-02-22,retailers welcome sunday trading,Neutral,0.9998283386230469
2012-02-22,south west dairy dips into singapore market,Negative,0.9604421257972717
2012-02-22,sunday trading gets conditional nod,Neutral,0.9998078942298889
2012-02-22,tomato glut destroying domestic market,Neutral,0.6139519810676575
2012-02-23,abc business news and market analysis,Neutral,0.999881386756897
2012-02-23,alice housing market lagging behind,Negative,0.9900418519973755
2012-02-23,australian share market wobbles at open,Neutral,0.9158315062522888
2012-02-23,fonterra spreads risk to compete with supermarket,Neutral,0.8875463604927063
2012-02-23,market developing for indigenous made products,Neutral,0.998908281326294
2012-02-23,new community business centre opens in remote nt,Neutral,0.999969482421875
2012-02-23,share market closes lower,Negative,0.6117130517959595
2012-02-23,strike wont impact pharmaceutical stocks,Negative,0.9985882639884949
2012-02-23,virgin to boost foreign investment,Positive,0.9978613257408142
2012-02-23,world markets close lower,Negative,0.9821993112564087
2012-02-24,abc business and market analysis,Neutral,0.9993651509284973
2012-02-24,abc business news and market analysis,Neutral,0.999881386756897
2012-02-24,australian share market closes higher,Positive,0.9999954700469971
2012-02-24,australian share market open,Neutral,0.9999973773956299
2012-02-24,big corporate investments in tomato glasshouse,Neutral,0.9999338388442993
2012-02-24,business reacts to labor leadership struggle,Negative,0.9999829530715942
2012-02-24,hamilton the shadowy world of ipa finances,Neutral,0.999775230884552
2012-02-25,abc business news and market analysis,Neutral,0.999881386756897
2012-02-25,river flood forces gympie businesses to evacuate,Negative,0.9842590093612671
2012-02-27,abc business news and market analysis,Neutral,0.999881386756897
2012-02-27,business hopes for newly united government,Neutral,0.9994338154792786
2012-02-27,business leaders welcome leadership result,Positive,0.9999457597732544
2012-02-27,market news wrap,Neutral,0.9999680519104004
2012-02-27,market to open flat,Neutral,0.9999773502349854
2012-02-27,new uni students put squeeze on tight rental market,Negative,0.9997870326042175
2012-02-27,reds running low on hooker stocks,Neutral,0.6235489249229431
2012-02-27,share market wobbles at open,Negative,0.9902209043502808
2012-02-27,small business minister arbib resigns,Neutral,0.7514955401420593
2012-02-27,supermarket price war blamed for wcb profit drop,Negative,0.9999984502792358
2012-02-28,abc business news and market analysis,Neutral,0.999881386756897
2012-02-28,commodity markets are also watching climate,Neutral,0.9873030185699463
2012-02-28,global business headlines,Neutral,0.5729467868804932
2012-02-28,hay list in doubt for newmarket,Neutral,0.9927265644073486
2012-02-28,market wrap,Neutral,0.9994955062866211
2012-02-28,onion exporters in tasmania lose indonesian market,Neutral,0.9997455477714539
2012-02-28,share market opens higher,Positive,0.9999990463256836
2012-02-28,world markets close mostly lower,Neutral,0.543228030204773
2012-02-29,2012 agribusiness crop updates day two,Neutral,0.9998065829277039
2012-02-29,abc business news and market analysis,Neutral,0.999881386756897
2012-02-29,federal liberal mp shocked with supermarkets cheap,Negative,0.9989998936653137
2012-02-29,fraser council backs colton coal mine investment,Neutral,0.9996854066848755
2012-02-29,kohler oil reserves shift global markets,Neutral,0.999765932559967
2012-02-29,research shows port macquarie economy thriving,Positive,0.9999996423721313
2012-02-29,share market closes higher,Positive,0.9999934434890747
2012-02-29,small business urge telcos to lift their game,Neutral,0.8455730676651001
2012-02-29,survey shows slow improvement in business confidence,Negative,0.9997517466545105
2012-02-29,telecommunications complaints by small business jump,Negative,0.9951490759849548
2012-03-01,abc business news and market analysis,Neutral,0.999881386756897
2012-03-01,australian share market closes lower,Negative,0.7405000329017639
2012-03-01,australian share market opens lower,Negative,0.9875875115394592
2012-03-01,business investment sees surprise fall,Negative,0.988157331943512
2012-03-01,fears over china land investment,Negative,0.9999986886978149
2012-03-01,finance expert discusses euro stimulus,Neutral,0.9998300075531006
2012-03-01,how much foreign investment is too much,Neutral,0.9994888305664062
2012-03-01,market wrap,Neutral,0.9994955062866211
2012-03-01,moore blames mining tax for hampering investment,Negative,0.9999921321868896
2012-03-02,abc business news and market analysis,Neutral,0.999881386756897
2012-03-02,australian economy taking hits for eurozone,Negative,0.9911096096038818
2012-03-02,friday sharemarket wrap,Neutral,0.9999885559082031
2012-03-02,international futures trading is being considered,Neutral,0.9999507665634155
2012-03-02,livestock markets bounce back,Negative,0.9568092823028564
2012-03-02,markets cant keep up with cattle demand,Neutral,0.6414245367050171
2012-03-02,more european milk wont hurt asian markets,Negative,0.9999970197677612
2012-03-02,rain stops cattle from getting to market,Negative,0.9999436140060425
2012-03-02,swan vested interests threatening economy,Negative,0.9999904632568359
2012-03-02,world share market report,Neutral,0.9993626475334167
2012-03-03,abc business news and market analysis,Neutral,0.999881386756897
2012-03-03,mining tax not discouraging investment,Neutral,0.9997541308403015
2012-03-05,abc business news,Neutral,0.9998512268066406
2012-03-05,abc business news and market analysis,Neutral,0.999881386756897
2012-03-05,asian demand fuels australia sugar market,Neutral,0.9892293810844421
2012-03-05,australian share market closes lower,Negative,0.7405000329017639
2012-03-05,market news wrap,Neutral,0.9999680519104004
2012-03-05,murder market garden waterloo corner,Neutral,0.9999696016311646
2012-03-05,share market in negative territory,Negative,0.9999943971633911
2012-03-05,wa farm sale market a year behind the eastern,Neutral,0.9999774694442749
2012-03-06,abc business news,Neutral,0.9998512268066406
2012-03-06,abc business news and market analysis,Neutral,0.999881386756897
2012-03-06,australian economy divided between mining and,Neutral,0.9999834299087524
2012-03-06,australian share market closes lower,Negative,0.7405000329017639
2012-03-06,australian share market opens lower,Negative,0.9875875115394592
2012-03-06,bel sprinter cleared for newmarket,Neutral,0.9999697208404541
2012-03-06,business blasts govt policies,Neutral,0.9992058873176575
2012-03-06,business news in brief,Neutral,0.9983117580413818
2012-03-06,lower dairy prices but are supermarkets to blame,Negative,0.9998434782028198
2012-03-06,market news wrap,Neutral,0.9999680519104004
2012-03-06,mla aims to boost south east asian market,Positive,0.9999997615814209
2012-03-06,nt business sentiment sensis report,Neutral,0.9360023140907288
2012-03-06,state government pursues chinese investment in,Neutral,0.9993792772293091
2012-03-06,the finance quarter,Neutral,0.9996193647384644
2012-03-06,us economy lifting according to chief economist,Neutral,0.9004733562469482
2012-03-06,world share markets close lower,Negative,0.995060384273529
2012-03-07,abc business news,Neutral,0.9998512268066406
2012-03-07,abc business news and market analysis,Neutral,0.999881386756897
2012-03-07,adelaide city council trading support,Neutral,0.9998953342437744
2012-03-07,australian share market drops at open,Neutral,0.6295870542526245
2012-03-07,booming wool market attracting more shearers,Neutral,0.96490079164505
2012-03-07,business chamber gives nsw government pass grade,Neutral,0.9992087483406067
2012-03-07,market news wrap,Neutral,0.9999680519104004
2012-03-07,mouse numbers down bait stocks up,Neutral,0.511962354183197
2012-03-07,restaurant manager fined 20k over black market fish,Neutral,0.9999839067459106
2012-03-07,stocks fall to two month low,Neutral,0.7789799571037292
2012-03-07,toy business discussed at fair,Neutral,0.9999573230743408
2012-03-07,world share markets see large falls,Neutral,0.9998390674591064
2012-03-08,abc business news,Neutral,0.9998512268066406
2012-03-08,abc business news and market analysis,Neutral,0.999881386756897
2012-03-08,accc urges supermarket suppliers to speak out,Neutral,0.9999300241470337
2012-03-08,australian share market closes higher,Positive,0.9999954700469971
2012-03-08,australian share market opens higher,Positive,0.9999991655349731
2012-03-08,blackouts spark power investment assurance,Neutral,0.998149037361145
2012-03-08,businessman named canberra citizen of the year,Neutral,0.9995498061180115
2012-03-08,business news in brief,Neutral,0.9983117580413818
2012-03-08,crashes cost economy millions,Neutral,0.9992058873176575
2012-03-08,world share markets close higher,Positive,0.9998530149459839
2012-03-09,abc business news and market analysis,Neutral,0.999881386756897
2012-03-09,fishers hear plan to lift lobster stocks,Positive,0.7758077383041382
2012-03-09,optimism returns to cattle market in 24th annual,Neutral,0.9995954632759094
2012-03-09,world share markets close higher,Positive,0.9998530149459839
2012-03-10,abc business news and market analysis,Neutral,0.999881386756897
2012-03-10,hay list scores deserved newmarket win,Positive,0.9998871088027954
2012-03-10,newmarket handicap australia cup summary,Neutral,0.9999939203262329
2012-03-11,campbell newman to give up business deals if elected,Neutral,0.99947589635849
2012-03-11,parties turn to marketing as voters tire of campaigns,Neutral,0.9998711347579956
2012-03-12,abc business news,Neutral,0.9998512268066406
2012-03-12,abc business news and market analysis,Neutral,0.999881386756897
2012-03-12,australian share market close,Neutral,0.999992847442627
2012-03-12,australian share market opens lower,Negative,0.9875875115394592
2012-03-12,easter monday retail trading liberals,Neutral,0.9987578392028809
2012-03-12,floods and wool shortage drives market up,Negative,0.9959419369697571
2012-03-13,abc business news,Neutral,0.9998512268066406
2012-03-13,alliance says rail investment to deliver safer,Positive,0.999998927116394
2012-03-13,australian share market closes higher,Positive,0.9999954700469971
2012-03-13,australian share market opens higher,Positive,0.9999991655349731
2012-03-13,berg foreign investment and the whims of politicians,Neutral,0.8950848579406738
2012-03-13,business news in brief,Neutral,0.9983117580413818
2012-03-13,candidates urged to speak out on small business,Neutral,0.9995386600494385
2012-03-13,greens to block big business tax cuts,Neutral,0.6107200980186462
2012-03-13,gunns trading halt continues,Neutral,0.9368579983711243
2012-03-13,hotel gets extended trading hours nod,Neutral,0.9990733861923218
2012-03-13,market news wrap,Neutral,0.9999680519104004
2012-03-13,nab business confidence survey february,Neutral,0.9990888833999634
2012-03-13,new mad cow rules could open more markets to us,Neutral,0.9912570714950562
2012-03-13,opposition questions supermarket policy,Neutral,0.9923466444015503
2012-03-13,queensland farm finance strategy under review,Neutral,0.9796679019927979
2012-03-13,unibic back in business after new buyers found,Neutral,0.9881614446640015
2012-03-13,world share markets close,Neutral,0.9999898672103882
2012-03-14,abalone black market arrests,Neutral,0.9971129894256592
2012-03-14,abc business news and market analysis,Neutral,0.999881386756897
2012-03-14,analysts divided on property markets prospects,Neutral,0.9999986886978149
2012-03-14,auditor general criticises market relocation plan,Negative,0.9999939203262329
2012-03-14,australian share market closes higher,Positive,0.9999954700469971
2012-03-14,australian share market opens higher,Positive,0.9999991655349731
2012-03-14,beijing prepared to let market decide yuan value,Neutral,0.9999624490737915
2012-03-14,bid to reverse decline in investment in northern,Negative,0.9241883158683777
2012-03-14,businessman accused of threatening calls mentally ill,Negative,0.9934345483779907
2012-03-14,council snubs extended trading hours bid,Neutral,0.9997500777244568
2012-03-14,decline in investment in northern cattle industry,Negative,0.9999938011169434
2012-03-14,government confirms small business tax cut date,Neutral,0.9663571119308472
2012-03-14,greens to oppose corporate business tax cuts,Negative,0.5265514850616455
2012-03-14,market wrap,Neutral,0.9994955062866211
2012-03-14,pm announces small business commissioner,Neutral,0.6258623003959656
2012-03-14,rental market squeezed,Negative,0.9784729480743408
2012-03-14,small businesses need help brown,Neutral,0.9903201460838318
2012-03-15,abc business news and market analysis,Neutral,0.999881386756897
2012-03-15,australian share market closes lower,Negative,0.7405000329017639
2012-03-15,australian share market opens lower,Negative,0.9875875115394592
2012-03-15,council lures asian filmmaker investment,Neutral,0.9994083642959595
2012-03-15,market wrap,Neutral,0.9994955062866211
2012-03-15,supermarkets get planning panel backing,Neutral,0.9999853372573853
2012-03-15,world share markets close,Neutral,0.9999898672103882
2012-03-16,abc business news and market analysis,Neutral,0.999881386756897
2012-03-16,australian share market closes flat,Neutral,0.9993133544921875
2012-03-16,better beef day looks at balancing business with,Positive,0.9999099969863892
2012-03-16,connell ideology of the marketplace underpins school reforms,Positive,0.9998701810836792
2012-03-16,council forced to start disaster recovery business,Negative,0.7726458311080933
2012-03-16,mango industry has international markets in its,Neutral,0.9999704360961914
2012-03-16,oconnor joins the business,Neutral,0.9999023675918579
2012-03-16,share market wavers in morning trade,Neutral,0.9999392032623291
2012-03-17,abc business news,Neutral,0.9998512268066406
2012-03-17,global stocks gain as rally holds,Positive,0.9999997615814209
2012-03-19,abc business news,Neutral,0.9998512268066406
2012-03-19,abc business news and market analysis,Neutral,0.999881386756897
2012-03-19,australian share market opens higher,Positive,0.9999991655349731
2012-03-19,australian shares struggle as us stocks soar,Negative,0.9999017715454102
2012-03-19,business news in brief,Neutral,0.9983117580413818
2012-03-19,david jones shares placed in trading halt,Neutral,0.9999845027923584
2012-03-19,entrepreneurs using virtual economy to make living,Neutral,0.9999462366104126
2012-03-19,gunns continues trading halt,Neutral,0.9947705864906311
2012-03-19,hft continues to divide local markets,Neutral,0.9999988079071045
2012-03-19,housing market begins pick up,Positive,0.9989160299301147
2012-03-19,market news wrap,Neutral,0.9999680519104004
2012-03-19,more rate cuts wont boost economy says rba,Positive,0.822352945804596
2012-03-19,rba head positive on global economy,Positive,1.0
2012-03-19,sharemarket wrap,Neutral,0.9999029636383057
2012-03-20,abc business news,Neutral,0.9998512268066406
2012-03-20,abc business news and market analysis,Neutral,0.999881386756897
2012-03-20,australian share market closes lower,Negative,0.7405000329017639
2012-03-20,business news in brief,Neutral,0.9983117580413818
2012-03-20,grow zone mentoring program makes rural business,Positive,0.7193880081176758
2012-03-20,iran a chance to become a new grain market,Positive,0.6534129977226257
2012-03-20,man critical after supermarket bashing,Neutral,0.9854844212532043
2012-03-20,reith labour market reform needed,Neutral,0.9918416738510132
2012-03-20,st pat's a boost for local business,Positive,0.9999998807907104
2012-03-20,study claims mining is damaging the economy,Negative,0.9999996423721313
2012-03-20,the finance quarter,Neutral,0.9996193647384644
2012-03-20,world share markets close with mixed results,Negative,0.511955738067627
2012-03-21,abc business news and market analysis,Neutral,0.999881386756897
2012-03-21,business news in brief,Neutral,0.9983117580413818
2012-03-21,chinese iron ore trading feature,Neutral,0.9999163150787354
2012-03-21,emerald group says more foreign investment in,Neutral,0.9999128580093384
2012-03-21,fears suspended water trade hurting market,Negative,0.9944496154785156
2012-03-21,kohler industrial disputes the bucks and the business,Neutral,0.9990448355674744
2012-03-21,man charged over fatal supermarket bashing,Neutral,0.9920599460601807
2012-03-21,market news wrap,Neutral,0.9999680519104004
2012-03-21,market report,Neutral,0.9962018132209778
2012-03-21,sharemarket wrap,Neutral,0.9999029636383057
2012-03-22,abc business news and market analysis,Neutral,0.999881386756897
2012-03-22,australian olive oil hit by supermarket,Negative,0.999567449092865
2012-03-22,australian share market closes higher,Positive,0.9999954700469971
2012-03-22,australian share market opens higher,Positive,0.9999991655349731
2012-03-22,climate of fear thwarting supermarket inquiry,Negative,0.9999150037765503
2012-03-22,grain marketers face very competitive trading,Negative,0.9825958013534546
2012-03-22,market news wrap,Neutral,0.9999680519104004
2012-03-22,olive oil industry upset about supermarket,Negative,0.7038286924362183
2012-03-22,the state of the investment market,Neutral,0.9965399503707886
2012-03-22,world markets close mixed,Neutral,0.9941306710243225
2012-03-23,abc business news,Neutral,0.9998512268066406
2012-03-23,abc business news and market analysis,Neutral,0.999881386756897
2012-03-23,australian share market closes flat,Neutral,0.9993133544921875
2012-03-23,australian share market opens lower,Negative,0.9875875115394592
2012-03-23,big projects needed to kickstart cbd investment,Neutral,0.9783235788345337
2012-03-23,business news in brief,Neutral,0.9983117580413818
2012-03-23,emerald group says more foreign investment in,Neutral,0.9999128580093384
2012-03-23,naden business,Neutral,0.9978944659233093
2012-03-23,victorian cattle market improving,Positive,0.9999961853027344
2012-03-25,businesses ram raided in southern perth suburbs,Neutral,0.9999775886535645
2012-03-26,abc business news,Neutral,0.9998512268066406
2012-03-26,abc business news and market analysis,Neutral,0.999881386756897
2012-03-26,australian share market opens higher,Positive,0.9999991655349731
2012-03-26,beetroot giveaway as supermarkets turn produce away,Neutral,0.999886155128479
2012-03-26,business lobbies for new timeline on major projects,Neutral,0.9991368651390076
2012-03-26,gunns extends trading halt,Neutral,0.9993398785591125
2012-03-26,market news wrap,Neutral,0.9999680519104004
2012-03-26,muswellbrook business,Neutral,0.9978132247924805
2012-03-26,share market edges lower,Negative,0.9710086584091187
2012-03-26,survey shows businesses confused about carbon tax,Neutral,0.9969618916511536
2012-03-26,tomato creditors give business a future,Neutral,0.9928567409515381
2012-03-27,abc business news,Neutral,0.9998512268066406
2012-03-27,abc business news and market analysis,Neutral,0.999881386756897
2012-03-27,australian share market opens higher,Positive,0.9999991655349731
2012-03-27,australia tops mine investment list,Neutral,0.9999426603317261
2012-03-27,bass metals resumes trading,Neutral,0.9986825585365295
2012-03-27,market news wrap,Neutral,0.9999680519104004
2012-03-27,share market closes higher,Positive,0.9999934434890747
2012-03-27,world share markets close higher,Positive,0.9998530149459839
2012-03-28,abc business news and market analysis,Neutral,0.999881386756897
2012-03-28,australian share market closes higher,Positive,0.9999954700469971
2012-03-28,australian share market ticks higher,Positive,0.999657392501831
2012-03-28,boxing day trading to be opened up in nsw,Neutral,0.9999988079071045
2012-03-28,meat market for stolen goods,Neutral,0.9567542672157288
2012-03-28,raaf base revamp offers local business boost,Positive,0.9999995231628418
2012-03-28,trading restrictions permanent for hamilton hotels,Neutral,0.9970057606697083
2012-03-28,world share markets close lower,Negative,0.995060384273529
2012-03-29,abc business news and market analysis,Neutral,0.999881386756897
2012-03-29,australian share market opens lower,Negative,0.9875875115394592
2012-03-29,business confidence rebounds survey finds,Positive,0.999988317489624
2012-03-29,business monorail bid,Neutral,0.998696506023407
2012-03-29,costello mooted to head audit of qld finances,Neutral,0.9999395608901978
2012-03-29,costello to head audit of qld finances,Neutral,0.999968409538269
2012-03-29,legal system struggles to keep up with virtual economy,Negative,0.999998927116394
2012-03-29,market news wrap,Neutral,0.9999680519104004
2012-03-29,marketplace,Neutral,0.8958336710929871
2012-03-29,share market closes lower after flat day,Negative,0.9934173822402954
2012-03-29,shire gets 75k for business plans,Neutral,0.9999568462371826
2012-03-29,world share markets close lower,Negative,0.995060384273529
2012-03-30,abc business news and market analysis,Neutral,0.999881386756897
2012-03-30,australian share market closes higher,Positive,0.9999954700469971
2012-03-30,blackberry maker to drop consumer market,Neutral,0.9997298121452332
2012-03-30,business confidence continues slide,Positive,0.9999921321868896
2012-03-30,funding for businesses hurt by redgum closure,Negative,0.9999890327453613
2012-03-30,global stocks finish broadly lower,Negative,0.8716403245925903
2012-03-30,nff says stop bickering support foreign investment,Neutral,0.9998809099197388
2012-03-31,abc business news and market analysis,Neutral,0.999881386756897
2012-03-31,business calls for tax re think,Neutral,0.9977157115936279
2012-04-02,abc business news and market analysis,Neutral,0.999881386756897
2012-04-02,australian share market opens higher,Positive,0.9999991655349731
2012-04-02,business group unfazed by ministerial omissions,Negative,0.9577564001083374
2012-04-02,council investments,Neutral,0.9975391626358032
2012-04-02,gunns extends trading halt again,Neutral,0.9981275200843811
2012-04-02,hope for nbn rollout to boost business growth,Positive,1.0
2012-04-02,market news wrap,Neutral,0.9999680519104004
2012-04-02,share market reverses gains to close lower,Negative,0.9646638631820679
2012-04-02,usda report finds less planting and lower stocks,Negative,0.9992231130599976
2012-04-03,abc business news and market analysis,Neutral,0.999881386756897
2012-04-03,australian share market edges higher,Positive,0.9999995231628418
2012-04-03,river postal service business as usual,Neutral,0.9993804693222046
2012-04-03,russian market fire kills migrant workers,Negative,0.8039079904556274
2012-04-03,the finance quarter,Neutral,0.9996193647384644
2012-04-03,world stock markets close higher,Positive,0.9957903027534485
2012-04-04,abc business news,Neutral,0.9998512268066406
2012-04-04,abc business news and market analysis,Neutral,0.999881386756897
2012-04-04,australian share market opens lower,Negative,0.9875875115394592
2012-04-04,dollar share market dip on trade deficit,Negative,0.9607294201850891
2012-04-04,fashion tv woos global market,Neutral,0.9997982382774353
2012-04-04,kohler business panic and government calm,Neutral,0.9871053695678711
2012-04-04,market wrap,Neutral,0.9994955062866211
2012-04-04,olympic dam mine expansion key to sa economy,Positive,0.9514245986938477
2012-04-04,world share markets close lower,Negative,0.995060384273529
2012-04-05,abc business news,Neutral,0.9998512268066406
2012-04-05,abc business news and market analysis,Neutral,0.999881386756897
2012-04-05,australian share market opens lower,Negative,0.9875875115394592
2012-04-05,highs and lows or housing market,Negative,0.9934704303741455
2012-04-05,prom businesses hope for easter turnaround,Positive,0.9997683167457581
2012-04-05,share market closes lower dollar struggles,Negative,0.9885789155960083
2012-04-05,sydney marketing man charged with $300k fraud,Neutral,0.916459858417511
2012-04-05,us to ease restrictions on myanmar investment,Neutral,0.9905822277069092
2012-04-05,world share markets close lower,Negative,0.995060384273529
2012-04-06,abc business news,Neutral,0.9998512268066406
2012-04-06,sydney stocks up on easter seafood,Neutral,0.9670940637588501
2012-04-09,export hay market looking strong,Positive,0.9999997615814209
2012-04-09,japanese hay market thriving,Positive,0.999997615814209
2012-04-09,the work behind farmers markets,Neutral,0.9989157915115356
2012-04-10,abc business news,Neutral,0.9998512268066406
2012-04-10,abc business news and market analysis,Neutral,0.999881386756897
