publish_date,headline_text,polarity,subjectivity
2014-05-12,monday markets with ken howard,0.0,0.0
2014-05-12,paul schembri on marketing,0.0,0.0
2014-05-12,signs of business confidence but there are fears,0.0,0.0
2014-05-12,the 7m insider trading scandal,0.0,0.0
2014-05-13,budget small business,-0.25,0.4
2014-05-13,business council hopes bendigo can weather tough,-0.3888888888888889,0.8333333333333334
2014-05-13,earl the big and very public business of politics,0.0,0.09333333333333334
2014-05-13,housing market losing steam abs data shows,0.0,0.0
2014-05-13,market wrap wall streets set records,0.0,0.0
2014-05-13,share market enjoys gains ahead of budget,0.0,0.0
2014-05-13,solomons residents set up ferry business after,0.0,0.0
2014-05-13,strike will damage australias investment reputation bill marmion,0.0,0.0
2014-05-13,the sharemarket finished on a positive buoyed by a,0.22727272727272727,0.5454545454545454
2014-05-14,commonwealth bank quarterly trading update,0.0,0.0
2014-05-14,defence and business the big winners in the budget,0.0,0.1
2014-05-14,dollar climbs while share market sits idle after budget,0.0,0.0
2014-05-14,small business and the budget,-0.25,0.4
2014-05-14,small business prepares for tough times,-0.3194444444444444,0.6166666666666667
2014-05-14,tennant creek business chamber considers budgets,0.0,0.0
2014-05-14,the focus for small business,-0.25,0.4
2014-05-14,us share market dow and sp hit fresh records but nasdaq weighs,0.3,0.5
2014-05-14,wednesday markets with martin lakos,0.0,0.0
2014-05-15,axed medicare local says business as usual for now,-0.125,0.125
2014-05-15,budget 2014 funding cut to asic business regulation,0.0,0.0
2014-05-15,local market closes slightly higher,0.125,0.25
2014-05-15,share market moderate gains on back of retail recovery,0.0,0.35
2014-05-15,us investment house bringing shareholder activism to australia,0.0,0.0
2014-05-16,draft business plan reveals new berri recreation,0.13636363636363635,0.45454545454545453
2014-05-16,rail project business case will not be released: mulder,0.0,0.0
2014-05-16,share market follows wall street losses,0.0,0.0
2014-05-16,wall street drags local market down,-0.07777777777777778,0.14444444444444446
2014-05-19,consumer comparison business quotify closes its doors,0.0,0.0
2014-05-19,local sharemarket drops sharply,-0.0625,0.375
2014-05-19,measuring feral fish stocks,0.0,0.0
2014-05-19,monday markets with ken howard,0.0,0.0
2014-05-19,newman small business incubator back on agenda,-0.125,0.2
2014-05-19,share market drops on back of mining energy losses,0.0,0.0
2014-05-19,supreme court orders vcat to hear supermarket,0.0,0.0
2014-05-19,what does modis victory mean for indias economy,-0.3125,0.6875
2014-05-20,australia black market endangered wildlife thriving online,-0.16666666666666666,0.43333333333333335
2014-05-20,australian suit business finds the perfect fit,0.4666666666666666,0.4666666666666666
2014-05-20,pacific highway sound barriers a mixed blessing for businesses,0.2,0.325
2014-05-20,share market closes higher on retail and utility gains,0.25,0.5
2014-05-20,tuesday markets with marcus padley,0.0,0.0
2014-05-20,us market rises on very low trading volumes,0.0,0.39
2014-05-20,woman avoids jail over 270k business theft,-0.1,0.0
2014-05-21,beef market boost puts confidence back in the job,0.0,0.0
2014-05-21,cattle market healthy,0.5,0.5
2014-05-21,cessnock council warns against illegal trading of tip vouchers,-0.5,0.5
2014-05-21,derrinallum traders keen for marketing campaign,0.0,0.0
2014-05-21,local stocks make tiny gains with the telstra the standout,0.0,0.25
2014-05-21,markets unchanged by thailand martial law,0.0,0.0
2014-05-21,new trading training centre for canberra,0.13636363636363635,0.45454545454545453
2014-05-21,nrn china dairy market,0.0,0.0
2014-05-21,pacific highway kempsey bypass hurting some businesses,0.0,0.0
2014-05-21,us markets quiet as iron ore price continues to drop,0.0,0.3333333333333333
2014-05-21,wednesday markets with martin lakos,0.0,0.0
2014-05-22,fed signals send us markets solidly higher,0.25,0.5
2014-05-22,local sharemarket jumps,0.0,0.0
2014-05-22,market jumps on surprise positive chinese manufacturing index,0.11363636363636363,0.2727272727272727
2014-05-22,market rallies on back of positive chinese data,0.07575757575757576,0.1818181818181818
2014-05-22,mining slowdown impacting central qld market reiq,0.0,0.25
2014-05-23,fresh fruit sales marketing,0.3,0.5
2014-05-23,fruit marketing consumer trends,0.0,0.0
2014-05-23,pork farm investment,0.0,0.0
2014-05-23,share market closes higher mining media retreating,0.25,0.5
2014-05-23,sharemarket finishes higher,0.25,0.5
2014-05-23,us markets edge higher on continued economic optimism,0.225,0.35
2014-05-26,act budget measures to help support local business,0.0,0.0
2014-05-26,australian sharemarket up,0.0,0.0
2014-05-26,business today china investors in australian commercial property,0.0,0.0
2014-05-26,fresh fruit marketing,0.3,0.5
2014-05-26,market rises on miners sai shares jump on takeover bid,0.0,0.0
2014-05-26,monday market wrap with michael mccarthy,0.0,0.0
2014-05-26,police minister harvey family fishing tackle business robbed,0.0,0.0
2014-05-26,sunshine coast mayor looks to lure asian investment,0.0,0.0
2014-05-27,australian sharemarket and dollar flat,-0.0125,0.0625
2014-05-27,bitter battle over sugar marketing audio,-0.1,0.5
2014-05-27,bitter taste in sugar marketing battle,-0.1,0.5
2014-05-27,federal budget hit to state finances revised upwards to $21 billion,0.0,0.0
2014-05-27,german share jump us markets closed for holiday,-0.05,0.05
2014-05-27,sharemarket closes flat,-0.025,0.125
2014-05-27,toowoomba business chamber says no need for,0.0,0.0
2014-05-27,tuesday markets with marcus padley,0.0,0.0
2014-05-28,coolum traders lament loss of origin business,0.0,0.0
2014-05-28,finance minister says commonwealth will not sell australia post,0.0,0.0
2014-05-28,markets higher dollar steady,0.20833333333333331,0.5
2014-05-28,robots could cost australian economy 5 million jobs expert says,0.0,0.0
2014-05-28,share market makes healthy gains,0.5,0.5
2014-05-28,small business minister critical of budget,-0.125,0.6000000000000001
2014-05-28,us markets recovery slow but steady analyst,-0.0666666666666667,0.44999999999999996
2014-05-28,us markets rise on return from holiday,0.0,0.0
2014-05-28,wednesday markets with martin lakos,0.0,0.0
2014-05-29,bigger than expected fall in business capital expenditure,-0.05,0.45
2014-05-29,european market wrap with david buik,0.0,0.0
2014-05-29,kohler trouble lurks beneath calm market waters,0.05000000000000002,0.475
2014-05-29,new forecast shows australias mining investment boom all but ove,0.13636363636363635,0.45454545454545453
2014-05-29,pups senator elect unsure over campaign finance claim,0.8,0.9
2014-05-29,share market lower mining falls,0.0,0.0
2014-05-29,stockbrokers taking stock the industry trading out,0.0,0.0
2014-05-29,ukrainian steel firm eyes pilbara investment,-0.2,0.4
2014-05-30,asbestos fears aired over gutted furniture business mackay qld,0.1,0.7
2014-05-30,big dung beetles do their business,0.0,0.1
2014-05-30,finance department head david tune resigns,0.0,0.0
2014-05-30,share market retreats on back of mining banks losses,0.0,0.0
2014-05-30,the finance quarter,0.0,0.0
2014-06-02,building reputation in online business,0.0,0.0
2014-06-02,markets set for weak open as iron ore prices tumble,-0.1875,0.5625
2014-06-02,monday markets with ken howard,0.0,0.0
2014-06-02,stocks higher after rally for bank shares,0.25,0.5
2014-06-02,verrender slashing wages could smash our economy,0.0,0.0
2014-06-02,wool market goes topsy turvy,0.0,0.0
2014-06-03,australian banks focus on real estate at expense of business,0.1,0.15000000000000002
2014-06-03,business groups step up campaign to cut sunday penalties,0.0,0.0
2014-06-03,business groups step up their campaign to cut,0.0,0.0
2014-06-03,business reacts to the act budget,0.0,0.0
2014-06-03,business survey finds budget worries but manufacturing rebound,0.0,0.0
2014-06-03,nrn ag stocks,0.0,0.0
2014-06-03,nrn agstocks confidence,0.0,0.0
2014-06-03,outback business network john joseland,0.0,0.0
2014-06-03,outback business network review,0.0,0.0
2014-06-03,retail stocks lead broad losses on australian share market,0.03125,0.15625
2014-06-03,tuesday markets with marcus padley,0.0,0.0
2014-06-03,wine marketing fashion branding,0.0,0.0
2014-06-04,farm finance loan sa,0.0,0.0
2014-06-04,fodder market,0.0,0.0
2014-06-04,kimberley island on the market,0.0,0.0
2014-06-04,market relocation,0.0,0.0
2014-06-04,market relocation concerns,0.0,0.0
2014-06-04,market relocation opportunity,0.0,0.0
2014-06-04,poor roads costing businesses,-0.4,0.6
2014-06-04,share market wrap,0.0,0.0
2014-06-04,us beef niche markets,0.0,0.0
2014-06-04,us share markets offer weak lead,-0.375,0.625
2014-06-04,wednesday markets with martin lakos,0.0,0.0
2014-06-05,andrew robb in push to make indonesia a major trading partner,0.0625,0.5
2014-06-05,chinese business buying into pastoral stations,0.0,0.0
2014-06-05,stocks close slightly lower on thin trade,-0.2833333333333333,0.5083333333333334
2014-06-05,talkaboutit s2e16 the business of sport,0.0,0.0
2014-06-06,australia missing out on indonesian business,-0.2,0.05
2014-06-06,business raise concerns about lost profits during bridge constr,0.0,0.0
2014-06-06,ecb introduces negative interest rates markets edge higher,-0.024999999999999994,0.45
2014-06-06,investors lose thousands on controversial trading scheme,0.55,0.95
2014-06-06,kings cross businesses say new alcohol laws are costing jobs,0.06818181818181818,0.22727272727272727
2014-06-06,local stocks advance on ecb decision,0.0,0.0
2014-06-06,png kina trading band,0.0,0.0
2014-06-07,us recoups jobs lost in recession as economy picks up,0.0,0.0
2014-06-08,china economy trade surplus,0.0,0.0
2014-06-09,handmade craft boom boosts canberra businesses,0.0,0.0
2014-06-09,indonesian delegation seeks business opportunities,0.0,0.0
2014-06-09,verrender five reasons to be wary of the markets,-0.5,0.7
2014-06-09,victoria marketed as destination for trophy hunters,0.0,0.0
2014-06-10,abbott no sign emissions trading schemes being adopted,0.0,0.0
2014-06-10,australian banks mirror business growth in asia,0.0,0.0
2014-06-10,barns free market hypocrisy on climate change policy,0.4,0.8
2014-06-10,businesses remain confident despite worsening conditions,0.5,0.8333333333333334
2014-06-10,global markets edge higher as cheap money keeps flowing,0.21666666666666667,0.39999999999999997
2014-06-10,share market loses steam amid mixed results,-0.15,0.175
2014-06-10,tuesday markets with marcus padley,0.0,0.0
2014-06-11,abbott sells australias business credentials,0.0,0.0
2014-06-11,exploration tax credit wont distort mining market,0.0,0.0
2014-06-11,global stocks inch higher as lack of news caps gains,0.125,0.25
2014-06-11,indonesian markets watch presidential debate,0.0,0.0
2014-06-11,mining losses helps share market slide into negative territory,-0.3,0.4
2014-06-11,newcastle night markets considering a move away from mall,0.0,0.0
2014-06-11,politics weigh on asian markets,0.0,0.0
2014-06-11,shaw has no business in victorian parliament,0.0,0.0
2014-06-11,study finds private investment needed for power,0.0,0.375
2014-06-11,wednesday markets with martin lakos,0.0,0.0
2014-06-12,aertefact protection makes good business sense for top end miner,0.6,0.55
2014-06-12,artefact protection makes good business sense for top end miner,0.6,0.55
2014-06-12,banking and mining stocks drag down share market,-0.12777777777777777,0.17986111111111114
2014-06-12,council probes conditions at dog breeding business,0.0,0.0
2014-06-12,european markets with james shugg,0.0,0.0
2014-06-12,griffith economy,0.0,0.0
2014-06-12,nt salt mine for asian market project closer tellus holdings sa,0.0,0.0
2014-06-12,tch dmg investment tasmania,0.0,0.0
2014-06-12,yamba based business wins major new international maritime cont,0.12471590909090909,0.28863636363636364
2014-06-13,business closures spark call to support local,0.0,0.0
2014-06-13,iraq conflict has markets on edge,0.0,0.0
2014-06-13,pope francis says global economy discards young,0.05,0.2
2014-06-13,share market closes at four week low,0.0,0.3
2014-06-13,us markets slide again on volatility rises,0.0,0.0
2014-06-13,vic govt questioned over vline investment,0.0,0.0
2014-06-16,bunge open for business at bunbury port,0.0,0.5
2014-06-16,hereford confidence beef market,0.0,0.0
2014-06-16,high end rental market slumps as mining boom tapers off,0.16,0.54
2014-06-16,iraq unrest leads to cautious trading on,0.0,0.0
2014-06-16,marijuana equipment is now big business,0.0,0.1
2014-06-16,monday markets with ken howard,0.0,0.0
2014-06-16,port macquarie mayor not keen on supermarket development for pr,0.0,0.0
2014-06-16,price shot in the sugar marketing battle,0.0,0.0
2014-06-16,resources lead a modest increase across share market,0.1,0.9
2014-06-17,cannabis becomes big business in us,0.0,0.1
2014-06-17,e cig market growing at 10 brands per month study,0.0,0.0
2014-06-17,geraldton foodbank turning peple away as stocks,0.0,0.0
2014-06-17,hockey announces incentive payment for businesses,0.0,0.0
2014-06-17,miniature horse killings business pleads guilty,-0.5,1.0
2014-06-17,newell nsw study investment 1706,0.0,0.0
2014-06-17,small businesses urged to embrace online economy,-0.25,0.4
2014-06-17,thai economy hit hard by political turmoil,-0.14583333333333334,0.3208333333333333
2014-06-17,timbercorp investment victims call for financial adviser laws,0.0,0.0
2014-06-17,tuesday markets with michael mccarthy,0.0,0.0
2014-06-18,australian dollar and sharemarket ease amid,0.0,0.0
2014-06-18,chinese economy to avoid hard landing,-0.14583333333333334,0.2708333333333333
2014-06-18,meat assurance opens markets,0.0,0.0
2014-06-18,newcrest fined $12 million for market disclosure breaches,0.0,0.0
2014-06-18,regional gun thefts fuelling blackmarket trade: police,0.0,0.0
2014-06-18,sharemarket wrap,0.0,0.0
2014-06-18,tender awarded for stawell business precinct,0.0,0.0
2014-06-18,three shoes stores to close to market conditions,0.0,0.0
2014-06-18,wednesday markets with martin lakos,0.0,0.0
2014-06-19,european markets with david buik,0.0,0.0
2014-06-19,manning business chamber says there is nothing for the region i,0.0,0.0
2014-06-19,marketing tasmanian apples,0.0,0.0
2014-06-19,program to help indigenous rangers track nt fish stocks,0.0,0.0
2014-06-19,share market enjoys biggest day of gains in six months,0.0,0.0
2014-06-19,supermarketing,0.0,0.0
2014-06-19,veggie growers look beyond market pressures,0.0,0.0
2014-06-20,australian markets go backwards global markets rise,0.0,0.0
2014-06-20,pitching business management to farmers,0.0,0.0
2014-06-20,rural sa farm business 2006,0.0,0.0
2014-06-20,small gains as us markets absorb fed comments,-0.25,0.4
2014-06-20,the finance quarter,0.0,0.0
2014-06-20,widespread losses as market reacts to us fed comments,0.0,0.0
2014-06-21,business questions pynes foreign language revival plan,-0.125,0.125
2014-06-21,the finance quarter,0.0,0.0
2014-06-22,crisis meeting called as row erupts over sugar export marketing,0.0,0.0
2014-06-22,small businesses slower to adopt social media according to abs,-0.10833333333333334,0.23333333333333334
2014-06-23,asia funds passport opens pathway for investment,0.0,0.0
2014-06-23,businesses audited amid backpacker exploitation claims,0.0,0.0
2014-06-23,china data sparks rallies for share market and dollar,0.0,0.0
2014-06-23,hacking trial throws cutthroat news business into spotlight,0.0,0.0
2014-06-23,monday markets with ken howard,0.0,0.0
2014-06-23,nt mangoes arrive in sydney markets,0.0,0.0
2014-06-23,organic producers buoyed by perfect market storm,1.0,1.0
2014-06-23,positive chinese manufacturing data boosts share market,0.11363636363636363,0.2727272727272727
2014-06-23,singleton pursues diversification to protect economy from minin,0.0,0.0
2014-06-24,future foreign investment,-0.0625,0.125
2014-06-24,healthcare and bank stocks drag down local market,-0.08518518518518518,0.11990740740740742
2014-06-24,john mcveigh offers to mediate sugar marketing battle,0.1,0.0
2014-06-24,tuesday markets with marcus padley,0.0,0.0
2014-06-25,australia china investment cooperation framework,0.0,0.0
2014-06-25,australian markets follow us down,-0.07777777777777778,0.14444444444444446
2014-06-25,indonesians vote on the economy,0.0,0.0
2014-06-25,iraq hostilities shake investors share market closes lower,0.0,0.0
2014-06-25,us markets fall as middle east ukraine tensions rise,0.0,0.0
2014-06-25,wednesday markets with martin lakos,0.0,0.0
2014-06-26,2010 qtc report reveals whitsunday council finance,0.0,0.0
2014-06-26,australian markets surge as end of financial year,0.0,0.0
2014-06-26,bank sa index shows regional business confidence,0.0,0.0
2014-06-26,bunbury business chamber backs councils new single,0.032467532467532464,0.3344155844155844
2014-06-26,business confidence slumps in wa according to cci report,0.0,0.0
2014-06-26,european markets with david buik,0.0,0.0
2014-06-26,ramadan beef stocks for indonesia,0.0,0.0
2014-06-26,regional business chamber defends royalties for,0.0,0.0
2014-06-26,retail bank stocks lead gains on local market,0.0,0.0
2014-06-26,young australians doing more business on mobile phones,0.3,0.45
2014-06-27,australian and overseas markets slip over interest,0.0,0.0
2014-06-27,canberra businesses investing in export sector,0.0,0.0
2014-06-27,fines cost of doing business for foreign investors,-0.125,0.125
2014-06-27,grocery stocks post losses as share market retreats,0.0,0.0
2014-06-27,madigan festival of dangerous marketing tactics,-0.6,0.9
2014-06-27,us market eases on fed official rate warning,0.0,0.0
2014-06-29,department of fair trading raids markets for usb chargers,0.7,0.9
2014-06-29,heats wade joins lebron on nba free agent market,0.4,0.8
2014-06-30,businessman insulted by ausgrid claims of 'no viable' propo,0.0,0.0
2014-06-30,how the world cup can have an impact on the markets,0.0,0.0
2014-06-30,market ends ends financial year lower,0.0,0.0
2014-06-30,markets end the financial year on a downbeat note,0.0,0.0
2014-06-30,monday markets with ken howard,0.0,0.0
2014-06-30,single desk sugar marketing suffers shattering blow,-0.3357142857142857,0.45714285714285713
2014-07-01,nrn tas farm finance,0.0,0.0
2014-07-01,professor bob gregory speaks to the business,0.0,0.0
2014-07-01,rp datas tim lawless discusses the housing market,0.0,0.0
2014-07-01,share market closes down after financial sector drip,-0.07777777777777778,0.14444444444444446
2014-07-01,tas farm finance,0.0,0.0
2014-07-01,wilks water market allocations,0.0,0.0
2014-07-02,analysts say woolworths hiking select supermarket prices,0.0,0.0
2014-07-02,blue chip stock surge leads market higher,0.125,0.3
2014-07-02,call for growers to unite in fight for sugar marketing rights,0.0,0.0
2014-07-02,graeme connors restaurant burp open for business,0.0,0.5
2014-07-02,newcastle night markets cancelled,0.0,0.0
2014-07-02,nrn sa farm finance,0.0,0.0
2014-07-02,rinehart secures stake in major cattle investment,0.0625,0.5
2014-07-02,rural sa farm finance 0207,0.0,0.0
2014-07-02,wa agribusiness teams up with mining magnate,0.0,0.0
2014-07-02,warnervale airport fees referred to small business commissioner,-0.25,0.4
2014-07-02,wednesday markets with martin lakos,0.0,0.0
2014-07-03,australian coral exports find lucrative markets in europe and us,0.0,0.0
2014-07-03,business as usual for rural finance after sale,-0.125,0.125
2014-07-03,delivery of customer experience vital to business,0.1,0.4
2014-07-03,farm finance package round two northern territory,-0.2,0.4
2014-07-03,ferrier on marketing agriculture,0.0,0.0
2014-07-04,australian market matches us gains amid dearth of local news,0.0,0.0
2014-07-04,business chamber says benefits for traders in,0.0,0.0
2014-07-04,lx golf finances,0.0,0.0
2014-07-04,more incentives needed to get sydney business to re locate to n,0.5,0.5
2014-07-04,police and fair trading probe bids for tattoo,0.7,0.9
2014-07-04,us markets rise on surge in jobs fall in unemployment,0.0,0.0
2014-07-04,us sharemarket hits another record high,0.16,0.54
2014-07-05,ramadan food festival boosts local sydney lakemba economy,0.0,0.0
2014-07-06,new economy displaces old in nevada desert,0.11818181818181818,0.32727272727272727
2014-07-06,start ups and web businesses on the increase in perth,0.0,0.0
2014-07-07,barnaby on sugar marketing,0.0,0.0
2014-07-07,bounce in job ads eases labour market concerns,0.0,0.0
2014-07-07,david leyonhjelm foreign investment,-0.125,0.125
2014-07-07,griffith market,0.0,0.0
2014-07-07,monday markets with michael mccarthy,0.0,0.0
2014-07-07,png indigenous business,0.0,0.0
2014-07-07,renewable energy investment killed by government policy,-0.2,0.0
2014-07-07,rod stowe sacked as fair trading commissioner,0.7,0.9
2014-07-07,share market edges lower in quiet trade,0.0,0.3333333333333333
2014-07-08,business conditions and confidence picked up in,0.0,0.0
2014-07-08,business survey shows companies more optimistic,0.5,0.5
2014-07-08,japanese investment in aus spreads from resources to agriculture,0.0,0.0
2014-07-08,mckibbin warns that climate policy uncertainty hurting business,0.0,0.0
2014-07-08,share market wrap for july 8,0.0,0.0
2014-07-08,sir john gieve speaks to the business,0.0,0.0
2014-07-08,tuesday markets with marcus padley,0.0,0.0
2014-07-08,us market falls on increasing rate rise speculation,0.0,0.0
2014-07-09,indonesian markets watch presidential poll,0.0,0.0
2014-07-09,sharemarket down but consumer sentiment up,-0.15555555555555556,0.2888888888888889
2014-07-09,sharp falls in australian sharemarket,-0.0625,0.375
2014-07-09,tasmanian brand advertising food market,0.0,0.0
2014-07-09,tony abbott emissions trading around the world fact check,0.0,0.0
2014-07-09,walgett supermarket to remain in school hall,0.0,0.0
2014-07-09,wednesday markets with martin lakos,0.0,0.0
2014-07-10,baiada investment,0.0,0.0
2014-07-10,business aid and history dominate abes png visit,0.0,0.0
2014-07-10,business chamber awaiting next big fraser coast,0.0,0.05
2014-07-10,improving us economy could bring stimulus program,0.0,0.0
2014-07-10,local sharemarket picks up,0.0,0.0
2014-07-10,unemployment data hits dollar as share market rises,0.0,0.0
2014-07-10,us share markets rise on strong alcoa earnings,0.43333333333333335,0.7333333333333334
2014-07-11,carbon tax senate confusion worries business,0.0,0.0
2014-07-11,fair trading commission back at work,0.35,0.45
2014-07-11,global share markets dip on trouble for portuguese bank,-0.1,0.1
2014-07-11,local share market bounces back despite losses in overseas mark,0.0,0.0
2014-07-11,markets on edge in europe,0.0,0.0
2014-07-14,amendment allows water licences trading in,0.0,0.0
2014-07-14,local sharemarket moves higher,0.125,0.25
2014-07-14,market opens week with strong gains across most sectors,0.4666666666666667,0.6166666666666667
2014-07-14,share market led by banks bhp telstra,0.0,0.0
2014-07-14,strokes cost australian economy 5b a year study,0.0,0.0
2014-07-15,grain markets usda,0.0,0.0
2014-07-15,guilty marketing,-0.5,1.0
2014-07-15,late rally helps lift share market out of negative territory,-0.3,0.5
2014-07-15,nrn mcveigh sugar marketing approach,0.0,0.0
2014-07-15,small fish stocks study,-0.25,0.4
2014-07-15,tuesday markets with marcus padley,0.0,0.0
2014-07-15,vic govt reviews bruck taxpayer funds investment,0.0,0.0
2014-07-16,business chamber says store closures no reflection,0.0,0.0
2014-07-16,cooma economy,0.0,0.0
2014-07-16,sharemarket finishes flat and dollar eases,-0.025,0.125
2014-07-16,tech stocks sink on wall street on fed yellen comments,0.0,0.0
2014-07-16,wednesday markets with john milroy,0.0,0.0
2014-07-16,widow of murdered businessman calls for justice,0.0,0.0
2014-07-17,accc warns businesses to pass on carbon savings,0.0,0.0
2014-07-17,broome housing market challenging as builder goes,0.5,1.0
2014-07-17,carbon tax repeal welcomed by business warning from accc,0.0,0.0
2014-07-17,claire enders talks to the business,0.0,0.0
2014-07-17,kimberley agricultural investments jim engelke,0.0,0.0
2014-07-17,rockhampton business group pleads for convention,0.0,0.0
2014-07-17,share market unable to maintain early gains,-0.2,0.4
2014-07-18,bland economy,-0.16666666666666666,0.8333333333333334
2014-07-18,business group claims carbon tax axing a win for,0.8,0.4
2014-07-18,canadas trade minister urges more cross investment,0.25,0.25
2014-07-18,finance workers killed on flight mh17 remembered by ig australia,-0.2,0.0
2014-07-18,nrn market cancelled,0.0,0.0
2014-07-18,sharemarkets battered,0.0,0.0
2014-07-20,the finance quarter,0.0,0.0
2014-07-21,floating supermarket improving accessibility in,0.0,0.0
2014-07-21,monday markets with ken howard,0.0,0.0
2014-07-21,olive oil business for sale,0.0,0.0
2014-07-21,producers guarantee at adelaide farmers market,0.0,0.0
2014-07-21,producers guarantee at adelaide showgrounds farmers market,0.0,0.0
2014-07-21,rural sa ukraine wheat market 2107,0.0,0.0
2014-07-21,sach ukraine wheat market,0.0,0.0
2014-07-21,share market edges higher on finance stocks,0.25,0.5
2014-07-21,shares rise as finance firms edge higher,0.25,0.5
2014-07-21,signs of recovery in tasmanian economy after rotten run,0.0,0.0
2014-07-21,unique fresh food delivery business says hello to,0.3375,0.75
2014-07-22,business groups reject fears over aquis casino,0.0,0.0
2014-07-22,commodities markets elevated by geopolitical,0.0,0.0
2014-07-22,ethical investment small but growing,-0.024999999999999994,0.5
2014-07-22,family furniture business destroyed by fire,0.0,0.0
2014-07-22,global dairy price supply investment,0.0,0.0
2014-07-22,share market closes marginally higher,0.25,0.5
2014-07-22,strong community backing sees council commit to mall markets,0.43333333333333335,0.7333333333333334
2014-07-22,traders voice business levy fears,0.0,0.0
2014-07-22,tuesday markets with marcus padley,0.0,0.0
2014-07-23,russia sanctions wheat markets,0.0,0.0
2014-07-23,share market hits six year closing high,0.16,0.54
2014-07-23,stocks rise on wall street as profits top estimates,0.5,0.5
2014-07-23,wednesday markets with martin lakos,0.0,0.0
2014-07-24,border inn hotel is back in business,0.0,0.0
2014-07-24,finance stocks help share market to six year high,0.16,0.54
2014-07-25,central highlands economy returning to more normal,0.21666666666666667,0.4666666666666666
2014-07-25,greens question federal funding for competing business,0.0,0.0
2014-07-25,mining stocks drive share market lower,0.0,0.0
2014-07-25,north burnett economy tipped to feel end of flood,0.0,0.0
2014-07-25,redballoons positive approach to boosting business,0.22727272727272727,0.5454545454545454
2014-07-25,steady finish for the sharemarket,0.16666666666666666,0.5
2014-07-25,subdued outlook for hunter economy as consumer demand falls,0.0,0.0
2014-07-26,big four dominate banking market,0.0,0.1
2014-07-28,australian dollar and sharemarket flat,-0.0125,0.0625
2014-07-28,bank shares down as market falls slightly despite miners gains,-0.1611111111111111,0.2277777777777778
2014-07-28,deal boost business access to india,0.0,0.0
2014-07-28,industrial blaze at grove business leaves big damage bill,0.0,0.1
2014-07-28,monday markets with ken howard,0.0,0.0
2014-07-28,north korea black markets,-0.16666666666666666,0.43333333333333335
2014-07-28,share market profit reporting season clouded by prospect of dow,0.0,0.0
2014-07-29,adelaide darwin train derailment affects supermarket supplies,0.0,0.0
2014-07-29,business chamber questions toowoomba range road,0.0,0.0
2014-07-29,era wants wa potato marketing board abolished,0.2,0.1
2014-07-29,mining business confidence plummets,0.0,0.0
2014-07-29,mining stocks drive share market gains,0.0,0.0
2014-07-29,potato growers association fights to hold onto marketing board,0.0,0.0
2014-07-29,tuesday markets with marcus padley,0.0,0.0
2014-07-29,vecci cites rising hume region business confidence,0.0,0.0
2014-07-29,wa potato marketing board under spotlight,0.0,0.0
2014-07-30,all sectors contribute to markets rise to six year high,0.16,0.54
2014-07-30,alp says stagnant economy restricting qld regions,0.0,0.0
2014-07-30,better branding australian food for chinese premium food markets,0.16666666666666666,0.16666666666666666
2014-07-30,cyber crooks fleece bowen business,0.0,0.0
2014-07-30,evolution investment gold tennant creek,0.0,0.0
2014-07-30,seniors warned of telemarketing tactic,0.0,0.0
2014-07-30,wednesday markets with martin lakos,0.0,0.0
2014-07-31,australian share market ends july on high,0.08,0.27
2014-07-31,banks lead asx higher with mining stocks mixed,0.125,0.375
2014-07-31,former broken hill businessman takes lethal drug family defe,-0.2,0.2
2014-07-31,kelly farmers market,0.0,0.0
2014-07-31,kohler business council think tank or lobby group,0.0,0.0
2014-07-31,ph farmers market,0.0,0.0
2014-08-01,agribusiness set to drive australia's economic future,0.1,0.1625
2014-08-01,andrew forrest stocks up on northern territory cattle,0.0,0.0
2014-08-01,argentina debt default rattles global markets,0.0,0.0
2014-08-01,australian market falls sparked by heavy wall st,-0.1,0.25
2014-08-01,business chamber calls for implementation plan to,0.0,0.0
2014-08-01,survey shows rising sunshine coast business,0.0,0.0
2014-08-04,bunbury mayor open to extended cbd trading hours,0.0,0.5
2014-08-04,final business case being formed for gold mine,0.0,1.0
2014-08-04,labour shortage predicted to hamper australian economy,0.0,0.0
2014-08-04,lord mervyn king speaks to the business,0.0,0.0
2014-08-04,market winton cattle,0.0,0.0
2014-08-04,monday markets with ken howard,0.0,0.0
2014-08-04,moree solar farm to supply national energy market,0.0,0.0
2014-08-04,seeing the wood for the trees in farm business debt,0.0,0.0
2014-08-04,share market continues to lose ground after starting august on,0.0,0.1
2014-08-04,verrender housing market deja vu,0.0,0.0
2014-08-05,airbnb uber proving a hit as australia turns to sharing economy,0.0,0.0
2014-08-05,eungella dairy turns to cheese to secure business,0.4,0.6
2014-08-05,farmers markets moruya sage,0.0,0.0
2014-08-05,finance and mining shares dominate losses on the market,0.0,0.0
2014-08-05,miner keen to develop niche fertiliser market in,0.0,0.0
2014-08-05,share market slips despite wall street gains,0.0,0.0
2014-08-06,business chamber says looming nbn deadline rings,0.0,0.0
2014-08-06,chip business liquidation,0.0,0.0
2014-08-06,coles woolworths preparing to enter home loans market,0.0,0.0
2014-08-06,japan wine market,0.0,0.0
2014-08-06,nrn dairy investment,0.0,0.0
2014-08-06,orica shares fall on plan to demerge chemicals business,0.0,0.0
2014-08-06,rural nsw website lists supermarket wine labels,0.0,0.0
2014-08-06,sage markets farmers moruya,0.0,0.0
2014-08-06,share market falls,0.0,0.0
